Date,ln(P_max),Data monthly average,Model ln(P_eff)
2017-07-02,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-03,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-04,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-05,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-06,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-07,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-08,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-09,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-10,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-11,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-12,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-13,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-14,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-15,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-16,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-17,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-18,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-19,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-20,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-21,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-22,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-23,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-24,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-25,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-26,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-27,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-28,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-29,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-30,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-07-31,-4.585367558691911,0.006035399165586036,0.005628184069963454
2017-10-01,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-02,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-03,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-04,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-05,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-06,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-07,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-08,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-09,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-10,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-11,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-12,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-13,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-14,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-15,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-16,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-17,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-18,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-19,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-20,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-21,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-22,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-23,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-24,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-25,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-26,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-27,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-28,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-29,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-30,-4.585367558691911,0.007688424834571429,0.0059645959525661
2017-10-31,-4.585367558691911,0.007688424834571429,0.0059645959525661
2018-01-01,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-02,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-03,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-04,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-05,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-06,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-07,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-08,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-09,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-10,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-11,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-12,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-13,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-14,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-15,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-16,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-17,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-18,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-19,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-20,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-21,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-22,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-23,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-24,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-25,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-26,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-27,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-28,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-29,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-30,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-01-31,-4.584387646805562,0.008429201611270492,0.0076680180536447895
2018-04-01,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-02,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-03,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-04,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-05,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-06,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-07,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-08,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-09,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-10,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-11,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-12,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-13,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-14,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-15,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-16,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-17,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-18,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-19,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-20,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-21,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-22,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-23,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-24,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-25,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-26,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-27,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-28,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-29,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-04-30,-4.584387646805562,0.008884608116296296,0.008846547681857855
2018-07-01,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-02,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-03,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-04,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-05,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-06,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-07,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-08,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-09,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-10,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-11,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-12,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-13,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-14,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-15,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-16,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-17,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-18,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-19,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-20,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-21,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-22,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-23,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-24,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-25,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-26,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-27,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-28,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-29,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-30,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-07-31,-4.584387646805562,0.009251121905369128,0.00916565434070844
2018-10-01,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-02,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-03,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-04,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-05,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-06,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-07,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-08,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-09,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-10,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-11,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-12,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-13,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-14,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-15,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-16,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-17,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-18,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-19,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-20,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-21,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-22,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-23,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-24,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-25,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-26,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-27,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-28,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-29,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-30,-4.174427270695658,0.009161569165333333,0.009305787545792584
2018-10-31,-4.174427270695658,0.009161569165333333,0.009305787545792584
2019-01-01,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-02,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-03,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-04,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-05,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-06,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-07,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-08,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-09,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-10,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-11,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-12,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-13,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-14,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-15,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-16,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-17,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-18,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-19,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-20,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-21,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-22,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-23,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-24,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-25,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-26,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-27,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-28,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-29,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-30,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-01-31,-3.912023005428146,0.00937498738440367,0.009204830131104671
2019-04-01,-3.912023005428146,0.009488095907142858,0.009331245824417104
2019-04-02,-3.912023005428146,0.009488095907142858,0.009331245824417104
2019-04-03,-3.912023005428146,0.009488095907142858,0.009331245824417104
2019-04-04,-3.912023005428146,0.009488095907142858,0.009331245824417104
2019-04-05,-3.912023005428146,0.009488095907142858,0.009331245824417104
2019-04-06,-3.912023005428146,0.009488095907142858,0.009331245824417104
2019-04-07,-3.912023005428146,0.009488095907142858,0.009331245824417104
2019-04-08,-3.912023005428146,0.009488095907142858,0.009331245824417104
2019-04-09,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-10,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-11,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-12,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-13,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-14,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-15,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-16,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-17,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-18,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-19,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-20,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-21,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-22,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-23,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-24,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-25,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-26,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-27,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-28,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-29,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-04-30,-3.6769508832486624,0.009488095907142858,0.009331245824417104
2019-07-01,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-02,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-03,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-04,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-05,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-06,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-07,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-08,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-09,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-10,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-11,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-12,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-13,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-14,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-15,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-16,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-17,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-18,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-19,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-20,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-21,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-22,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-23,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-24,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-25,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-26,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-27,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-28,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-29,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-30,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-07-31,-3.6769508832486624,0.012141766098581561,0.009516172866956243
2019-10-01,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-02,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-03,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-04,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-05,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-06,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-07,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-08,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-09,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-10,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-11,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-12,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-13,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-14,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-15,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-16,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-17,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-18,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-19,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-20,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-21,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-22,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-23,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-24,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-25,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-26,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-27,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-28,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-29,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-30,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2019-10-31,-3.6769508832486624,0.012443656993567252,0.01200755633788864
2020-01-01,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-02,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-03,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-04,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-05,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-06,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-07,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-08,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-09,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-10,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-11,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-12,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-13,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-14,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-15,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-16,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-17,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-18,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-19,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-20,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-21,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-22,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-23,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-24,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-25,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-26,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-27,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-28,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-29,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-30,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-01-31,-3.6769508832486624,0.014533267486111112,0.013111153240137435
2020-04-01,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-02,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-03,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-04,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-05,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-06,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-07,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-08,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-09,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-10,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-11,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-12,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-13,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-14,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-15,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-16,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-17,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-18,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-19,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-20,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-21,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-22,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-23,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-24,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-25,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-26,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-27,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-28,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-29,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-04-30,-3.3843402645957323,0.014120315855660377,0.01467346643576859
2020-07-01,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-02,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-03,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-04,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-05,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-06,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-07,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-08,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-09,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-10,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-11,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-12,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-13,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-14,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-15,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-16,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-17,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-18,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-19,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-20,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-21,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-22,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-23,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-24,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-25,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-26,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-27,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-28,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-29,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-30,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-07-31,-3.3843402645957323,0.016726025223728815,0.01457465228443629
2020-10-01,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-02,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-03,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-04,-3.3843402645957323,0.012389495880219781,0.016505627268773963
2020-10-05,-3.3843402645957323,0.012389495880219781,0.016505627268773963
