date,price,hashrate,coins_per_block,efficiency,max_efficiency,speculation,adoption,altcoins,none,posts_count,positive,neutral,negative,optimistic_speculation,pessimistic_speculation,financial_products,scams,bitcoin_mining,other
2018-07-31,6364.401841845,3.866e+19,12.5,8366957018.30986,0.01021,0.5926388022457892,0.3963907664349713,0.3886141792961726,0.2698563382064426,0.2254707631318136,0.4497816593886463,0.4017467248908297,0.148471615720524,0.6924061621764784,0.3244495166487647,0.5413533834586466,0.3685553168635875,0.05612050513342,0.3208467597565342
2018-06-30,7525.473796775,3.718e+19,12.5,8705931958.333332,0.01021,0.7046764894298526,0.2406839450859654,0.7674426272751252,0.3250796126600377,0.2195242814667988,0.3161434977578475,0.4596412556053811,0.2219730941704036,0.4307265475984047,0.5535817031070196,0.3935558112773303,0.6054372842347526,0.1834485073001691,0.3822880705792098
2018-05-31,9096.810021871,3.2518181818181816e+19,12.5,9180594335.789473,0.01021,0.5825242718446602,0.3424175524433799,0.7709594517418616,0.2861404249331645,0.2537165510406343,0.3203883495145631,0.4893203883495146,0.1902912621359223,0.4192972007147111,0.4229678638941399,0.3232514177693761,0.3963846880907372,0.1174945214771779,0.4406505986137367
2018-04-30,6830.630577316,2.833e+19,12.5,8986502917.894737,0.01021,0.8486238532110093,0.1836392779760128,0.7693436319481921,0.2834729424278686,0.4306243805748265,0.3910550458715596,0.4197247706422018,0.1892201834862385,0.6992847617893078,0.5808259587020649,0.3752212389380531,0.4858407079646017,0.0812213060494855,0.3639872173058014
2018-03-31,10929.765497461,2.44e+19,12.5,8287752600.0,0.01021,0.7174482696304328,0.2065745610600862,0.7101052944897123,0.3713298316053864,0.7819623389494549,0.3681214421252372,0.4490828589500316,0.1827956989247312,0.5245342955149109,0.5958915232218253,0.3585579733679765,0.4507145177005521,0.1013070830756974,0.4206993612644799
2018-02-28,9171.249368766,2.226666666666667e+19,12.5,8982747368.484848,0.01021,0.7582003943359025,0.1295805275049213,0.9705790095209976,0.3981233975233211,0.7884043607532211,0.3550815558343789,0.4485570890840652,0.1957340025094102,0.581471280302063,0.6331141810918774,0.3615179760319573,0.5482689747003995,0.0798655911387367,0.3680093209054594
2018-01-31,13577.188554957,1.744e+19,12.5,8066171739.024391,0.01021,0.6935706613472457,0.2279507246732156,1.0,0.311461884524977,0.921209117938553,0.2781954887218045,0.5370569280343717,0.1836734693877551,0.4975399294131722,0.4854837609170305,0.4110262008733624,0.3870769650655022,0.146811481961498,0.3192435407569141
2017-12-31,10967.664817444,1.3354545454545455e+19,12.5,8101507211.627907,0.01021,0.8821658302113522,0.1202679155956399,0.7519646651337427,0.3457608157821139,1.0,0.2558139534883721,0.5155863433943593,0.2285997031172686,0.5984409066600848,0.559934934934935,0.4504504504504504,0.3453766266266266,0.1330961261157745,0.2864322655989323
2017-11-30,6751.169850192,1.0111e+19,12.5,7057127867.553191,0.010209666666666667,0.9088566274375054,0.1833580848894784,0.6174613561600226,0.2601200902855848,0.8225966303270565,0.2868310282621767,0.5285628382441371,0.1846061334936861,0.6430236051676398,0.5272117664493183,0.3681090693538826,0.329949614700652,0.2341327224612571,0.2631149970361588
2017-10-31,4361.139973296,9.435e+18,12.5,6827486070.588236,0.0102,0.5345449685954831,0.3664079317274846,0.7940626203708798,0.2890416344680793,0.5282457879088206,0.2432179607109448,0.5940130963517306,0.1627689429373246,0.4366052590143284,0.2777586206896552,0.2675862068965517,0.2804597701149425,0.1480611917412545,0.3388505747126437
